"30","Pas terrible","Sur les conseils d'une amie, nous sommes allées dîner dans ce restaurant. Je n'ai pas du tout apprécié l'accueil du serveur, pas un sourire, un petit bonsoir sur le bout des lèvres, une attitude étrange tout au long du repas. Il semblait excédé !
Les..."
"50","Excellent repas et accueil au top ! ","Nous avons mangé dans ce restaurant qui nous avait été conseillé.
Le repas était excellent et le service très chaleureux.
Encore merci pour ce moment, nous avons été très bien accueillis et nous avons très bien mangé.
Les portions sont correctes et les conseils du..."
"30","Très moyen....","Habitué des restaurants indien j'ai été déçu par les saveurs en général...Fade même la sauce pimentée me semblait légère....
Par contre excellent accueil et service mais cela ne fait pas tout..."
"50","Toujours très bien","Ambiance agréable. Nourriture excellente et personnel vraiment attentif. Vraiment super. Un vrai plaisir à chaque fois que j'y vais."
"40","Très bien","Bonjour, Nous avons pris récemment un apéro avec mon mari. La carte des vins est très très fournie, un seul bémol le choix des vins au verre est un peu restreint en rapport de la carte à la bouteille, surement pour ne pas gaspiller.
La..."
"50","Un lieu extra pour amateurs pointus...ou pas !","Que vous soyez néophytes en vins et spiritueux ou experts, vous serez ravis de venir dans ce lieu privilégié où les vins au verre changent tous les mois avec une bonne dizaine de références dans les 3 couleurs. La carte des vins en bouteilles est..."
"40","Superbes planches apéro","La carte des vins est extrêmement fournie, heureusement que les serveurs sont là pour nous conseiller ! Les planches apéro sont copieuses et de qualité, contrairement à d'autres bars à vin que j'ai pu tester.
C'est un peu bruyant, mais c'est le prix du succès...."
"40","Bar à vin super au centre de Grenoble","Probablement un des meilleurs bar à vin de Grenoble.
Sa carte est extrêmement bien fournie, les vins proposés au verre changent régulièrement. Il y en a pour tous les prix (à partir de 25-30€ la bouteille). L'accueil est sympathique et professionnel. Les vins proposés sont..."
"50","LE bar à vin de Grenoble ","Il n’y a pas à tergiverser : c’est le bar à vin de Grenoble! Des centaines de références, de France et du monde! Avec une forte attirance des tenanciers pour les vins nature! Si vous êtes amateurs de vin, c’est ici qu’il faut aller!"
"50","Apéro dînatoire trop sympa","Bar a vins très sympa dans le centre ville de Grenoble.
Une carte des vins au top.. serveur très agréable.
Le foie gras au top !
Un lieu pour apéro entre amis a faire"
"40","Super soirée ","Petite sortie entre filles direction le zinc. Carte des vins riche avec un large choix. Les assiettes d'accompagnement sont au top.
Le service est efficace et sympathique. Le lieu reste quand bruyant mais c'est un endroit que je recommande sans hésiter pour passer une bonne..."
"30","Très déçu ...","Suite à la lecture des avis ici même, nous décidons de nous rendre dans ce lieu qui devait promettre ...
Je confirme que l'atmosphère est clairement bistro car beaucoup de monde, le lieu est très très bruyant (normal, c'était plein), donc pour les personnes aimant..."
"40","Quelle carte les amis !!!","Des passionnés au service, une carte bluffante, de petites choses sympathiques à grignoter dans une vraie ambiance bistrot, il faut essayer au moins une fois les vins oranges, ça vaut le détour !"
"40","Apéro ","Un lieu incontournable pour les amateurs de vin ....
Tapas de qualite ....
Belle terrasse pour l'apéro"
"10","Mais que vous est il arrivé?!","Malgré plusieurs repas très satisfaisants depuis l’ouverture, ce sera aujourd’hui mon dernier repas dans ce restaurant où ni la qualité, ni le goût ni l’accueil sont désormais au rdv !
Le Burger au bleu était franchement mauvais: une viande avec un mauvais goût, un fromage..."
"50","Tout simplement un des meilleurs ""hamburgés"" qui m'est été donné de manger !","Cela fait un moment que je voulais tester la chaîne ""Big Fernand"" sur conseil, voilà chose faite et je ne suis absolument pas déçu ! La carte assez petite rassure quant à la fraîcheur et à la qualité des hamburgers et accompagnements. Les quantités sont..."
"40","Miam miam","Burgers généreux et de qualité. Bien plus qu'un fast food une réelle expérience ! Je préfère mettre quelques euros de plus et bien manger plutôt que d'aller dans des chaînes classiques"
"40","Hamburgés au top !","Franchement un de meilleurs burgers de toute ma carrière de burgeriste.. la viande est très goûteuse, le fromage généreux et dégoulinant à souhait, je salive en y repensant. Franchement top bravo l'équipe ! Un petite bémol sur la propreté, tables collantes, fernandines qui traînent partout..."
"40","Hamburgés de qualité ","Nous étions 3 ( 2 adultes et 1 enfant ) et avons tous apprécié notre choix de hamburgé ( big fernand, bartholomé ) tant par la diversité des ingrédients, la qualité des produits que la quantité.
Les fernandines au paprika étaient bonnes. Quant aux elixirs,..."
"50","Parfait","Accueil parfait, produits de qualité et menu très copieux, un vrai hamburgé comme on dit chez eux, de bonnes frites avec un cadre à l'ancienne très bien, à refaire"
"40","Pourquoi pas","Ambiance sympathique, nourriture de qualité, concept original, apprécié des jeunes, services correct,"
"50","That s getting real .. !!!","Superbe ketchup maison !!! Omg !
Hamburgés vraiment insanely bons, ainsi que des fries really savoureuses ! We recommande :)"
"40","Burger sympa !","Parfait pour un petit burger sympa. Les burger sont bien élaborés et ressemblent a de vrais burger, niveau goût ils sont vraiment bien. La sauce particulièrement est assez recherchée et la présence d'herbes aromatique (persil, ciboulette ou coriandre notamment) est très agréable et change un..."
"30","Mouais !!!","Passage au hasard devant et entré dans cet établissement pas très grand mais suffisant je penser. Hamburger super bon au St Marcellin, mais frite certes chaudes, mais en tout petit morceau, pas l'idéal pour les manger. Sinon 15 euro, hamburger frites et boisson, un peu..."
"50","Super endroit ","J’ai adoré y aller. Le gérant est super sympa. Grand choix de bières. Il y en a pour tout le monde. Le concept est top : pouvoir tirer soit même sa bière. On met une somme sur une carte, on choisit son verre et on..."
"50","Sympathie et convivialité ","Gérant très cool et arrangeant
Grand choix de bière
Excellent pour passer une soirée détente
Bonne ambiance,
Merci"
"50","Excellent","Le boss est super sympa, très accueillant
Bonne ambiance, conviviale, pas oppressante, bonne musique
Et évidemment des bières excellentes !!"
"50","À découvrir absolument","Accueil génial, concept excellent, bières goûteuses et variées.
J'y retournerai souvent et avec le plus grand plaisir."
"40","Ideal pour goûter différentes bière","Les tarifs ne sont pas extrêmement plus cher qu'ailleurs, et c'est très sympa de pouvoir se servir soit même et goûter un peu de chaque bières. Il y a un étage avec des grande table, le personnel est sympa. À recommander pour découvrir des bières..."
"50","Ambiance comme à la maison","Découverte de ce nouveau bar. Accueil plus que chaleureux.
Pour le choix d'une bière pas de panique les gérants sont là pour vous aider en fonction de vos goûts.
Il y a 12 sortes de bières dont mon coup de coeur une bière distillée à..."
"50","Super Bar!","Principe génial permettant de boire une variété de bières dans une excellente ambiance! Accueil chaleureux et un staff au top!"
"50","Excellent bar","Excellente ambiance, patron mega sympa, un large choix de bières, qui changent souvent. Très bon principe.
J’adore, 5/5 et si je pouvais même plus !!"
"50","Convivialité au rdv","Super ambiance dans le bar, on s'y sent comme à la maison grâce à Olivier et Gauthier.
Grand choix de bière en tireuse et également en bouteille. Petit plus , la planche végétarienne est très bonne, avec des produits locaux .
Je recommande, en couple,..."
"50","Un bar au top","Principe du bar :
On met de l'argent sur une carte, on choisit son verre et l'on peut ensuite aller soit même se servir aux différentes tireuses installées.
Il y a un large choix de bières, que ce soit en tireuse ou bouteilles !
Une..."
"40","Vraie cuisine chinoise","Enfin de vrais plats chinois en France! Ça fait du bien. Très bon . Aussi à emporter. A essayer . Possibilité de livraison tatdive"
"50","Déjeuner","D’excellentes saveurs dans ces produits et faits sur place, à essayer à tout prix pour un revival des pays asiatiques"
"40","Sourires et rapidité","Vous entrez, vous commandez, vous payez, vous vous installez et votre repas arrive.
Si vous avez besoin de conseils, on vous expliquera les différents plats et il y a même un menu sans gluten.
Plus cher qu'un restaurant chinois classique mais c est très bon..."
"40","Dans le top du classement ","Un de mes endroits préféré pour manger à Grenoble.
Choix varié et original, salades surprenantes et délicieuses, plusieurs choix végétariens goûteux.
Accueil très gentil et j’adore voir cuisiner en direct.
Pratique de faire le choix sur tablette et prix super pour une qualité restaurant.
Umami..."
"50","Original et raffiné ","J'ai adoré. Accueil poli et discret. Choix et commande des menus sur tablette. Décor moderne. Plats savoureux. Addition peu élevée. Bonne adresse à recommander !"
"20","Peu en quantité et pas bon","Le restau à une déco sympa, et les cuistots gentilles. Nous étions quand même super déçus. Pour 12,90€, vous avez le droit à une grande soupe + petite salade ou grande salade + petite soupe, et trois brioches, ET C'EST TOUT. Les soupes (j'ai goûté..."
"40","Agréable surprise","Nous avons trouvé l'endroit sympa et original! Ce ne sont pas des saveurs que l'on a l'habitude de gouter et nous avons apprécié nous laissé surprendre avec les baos aux porc.
Le rapport qualité prix est honorable avec un menu à 11,90 (pour 3 baos,..."
"20","Un peu décevant","Le repas a été une vraie découverte ! La serveuse a été très gentille et a su nous expliquer et nous conseiller. A ce niveau là vraiment super ! Les plats sont bons mais la quantité est vraiment insuffisante !! C'est une des rares fois..."
